# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
NEMETH_INFLAMMATORY_RESPONSE...1         SET      28    -0.015529  -0.00059762      0.15705      0.53938 NEMETH_INFLAMMATORY_RESPONSE_LPS_DN
NEMETH_INFLAMMATORY_RESPONSE...2         SET      78     0.047716    0.0030607     0.097334      0.31199 NEMETH_INFLAMMATORY_RESPONSE_LPS_UP
NEWMAN_ERCC6_TARGETS_DN                  SET      36     0.045472    0.0019838      0.14895      0.38008 NEWMAN_ERCC6_TARGETS_DN
NEWMAN_ERCC6_TARGETS_UP                  SET      25      0.18079    0.0065747      0.18285       0.1614 NEWMAN_ERCC6_TARGETS_UP
NGO_MALIGNANT_GLIOMA_1P_LOH              SET      14     0.085115     0.002317       0.1979      0.33356 NGO_MALIGNANT_GLIOMA_1P_LOH
NGUYEN_NOTCH1_TARGETS_DN                 SET      79     -0.19519      -0.0126     0.090409      0.98457 NGUYEN_NOTCH1_TARGETS_DN
NGUYEN_NOTCH1_TARGETS_UP                 SET      26      0.28084     0.010415      0.15759     0.037378 NGUYEN_NOTCH1_TARGETS_UP
NICK_RESPONSE_TO_PROC_TREATM...1         SET      25     0.023181   0.00084298      0.15698       0.4413 NICK_RESPONSE_TO_PROC_TREATMENT_DN
NICK_RESPONSE_TO_PROC_TREATM...2         SET       4      0.25254    0.0036756      0.33741      0.22709 NICK_RESPONSE_TO_PROC_TREATMENT_UP
NIKOLSKY_BREAST_CANCER_10Q22...          SET       8     -0.17223   -0.0035447      0.35536      0.68604 NIKOLSKY_BREAST_CANCER_10Q22_AMPLICON
NIKOLSKY_BREAST_CANCER_11Q12...          SET     155     0.052627     0.004749      0.10874      0.31421 NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON
NIKOLSKY_BREAST_CANCER_12Q13...          SET      45       0.1302    0.0063491      0.18013      0.23489 NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON
NIKOLSKY_BREAST_CANCER_12Q24...          SET      15     0.052872    0.0014897      0.32577      0.43554 NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON
NIKOLSKY_BREAST_CANCER_14Q22...          SET      14     -0.49778     -0.01355      0.32766      0.93563 NIKOLSKY_BREAST_CANCER_14Q22_AMPLICON
NIKOLSKY_BREAST_CANCER_15Q26...          SET      21      0.25434     0.008478      0.22336      0.12742 NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON
NIKOLSKY_BREAST_CANCER_16P13...          SET     116   -0.0066046  -0.00051612       0.1342      0.51963 NIKOLSKY_BREAST_CANCER_16P13_AMPLICON
NIKOLSKY_BREAST_CANCER_16Q24...          SET      52    -0.044972    -0.002357       0.1974      0.59011 NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON
NIKOLSKY_BREAST_CANCER_17P11...          SET      10     0.019749   0.00045441      0.43336      0.48183 NIKOLSKY_BREAST_CANCER_17P11_AMPLICON
NIKOLSKY_BREAST_CANCER_17Q11...          SET     106      0.14002     0.010462      0.14843      0.17276 NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON
NIKOLSKY_BREAST_CANCER_17Q21...          SET     325    -0.033044   -0.0042981     0.081601      0.65724 NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON
NIKOLSKY_BREAST_CANCER_19P13...          SET       5      0.59639    0.0097044      0.63446      0.17361 NIKOLSKY_BREAST_CANCER_19P13_AMPLICON
NIKOLSKY_BREAST_CANCER_19Q13...1         SET      21     -0.70309    -0.023436      0.24868      0.99765 NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON
NIKOLSKY_BREAST_CANCER_19Q13...2         SET       7     -0.64579    -0.012433      0.50782      0.89825 NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON
NIKOLSKY_BREAST_CANCER_1Q21_...          SET      35     -0.10127   -0.0043564       0.2554      0.65414 NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON
NIKOLSKY_BREAST_CANCER_1Q32_...          SET      10    -0.010286  -0.00023666      0.40853      0.51004 NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON
NIKOLSKY_BREAST_CANCER_20P13...          SET       8     0.093944    0.0019335      0.40471      0.40822 NIKOLSKY_BREAST_CANCER_20P13_AMPLICON
NIKOLSKY_BREAST_CANCER_20Q11...          SET      31      0.16436    0.0066546      0.25521      0.25979 NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON
NIKOLSKY_BREAST_CANCER_20Q12...          SET     145     0.059674    0.0052096      0.11209      0.29724 NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON
NIKOLSKY_BREAST_CANCER_21Q22...          SET      15     0.033281   0.00093774      0.30307      0.45628 NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON
NIKOLSKY_BREAST_CANCER_22Q13...          SET      17     -0.13636   -0.0040901      0.38494      0.63842 NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON
NIKOLSKY_BREAST_CANCER_5P15_...          SET      25    -0.051904   -0.0018875      0.24721      0.58315 NIKOLSKY_BREAST_CANCER_5P15_AMPLICON
NIKOLSKY_BREAST_CANCER_6P24_...          SET      21    0.0067663   0.00022554      0.22583      0.48805 NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON
NIKOLSKY_BREAST_CANCER_7P15_...          SET      11    0.0072316   0.00017451      0.45883      0.49371 NIKOLSKY_BREAST_CANCER_7P15_AMPLICON
NIKOLSKY_BREAST_CANCER_7P22_...          SET      37     -0.32503    -0.014375        0.205      0.94356 NIKOLSKY_BREAST_CANCER_7P22_AMPLICON
NIKOLSKY_BREAST_CANCER_7Q21_...          SET      75    -0.026462   -0.0016645      0.16439      0.56394 NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON
NIKOLSKY_BREAST_CANCER_8P12_...          SET      54     -0.35362    -0.018885      0.19595      0.96443 NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON
NIKOLSKY_BREAST_CANCER_8Q12_...          SET     130     -0.18689    -0.015455      0.10609      0.96093 NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON
NIKOLSKY_BREAST_CANCER_8Q23_...          SET     150     -0.25029    -0.022222      0.10222      0.99282 NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON
NIKOLSKY_MUTATED_AND_AMPLIFI...          SET      93   7.0085e-05   4.9069e-06     0.086293      0.49968 NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER
NIKOLSKY_OVERCONNECTED_IN_BR...          SET      21     0.029155   0.00097184      0.18576      0.43764 NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER
NOJIMA_SFRP2_TARGETS_DN                  SET      24      0.16179     0.005765      0.17131      0.17248 NOJIMA_SFRP2_TARGETS_DN
NOJIMA_SFRP2_TARGETS_UP                  SET      31     0.051573    0.0020881      0.15234      0.36749 NOJIMA_SFRP2_TARGETS_UP
NOURUZI_NEPC_ASCL1_TARGETS               SET     124    -0.024438   -0.0019741     0.083493      0.61512 NOURUZI_NEPC_ASCL1_TARGETS
NOUSHMEHR_GBM_GERMLINE_MUTAT...          SET       7      0.59682      0.01149      0.35158     0.044804 NOUSHMEHR_GBM_GERMLINE_MUTATED
NOUSHMEHR_GBM_SILENCED_BY_ME...          SET      50      0.13094    0.0067295      0.11896      0.13552 NOUSHMEHR_GBM_SILENCED_BY_METHYLATION
NOUSHMEHR_GBM_SOMATIC_MUTATED            SET       9     0.011053   0.00024128      0.30982      0.48577 NOUSHMEHR_GBM_SOMATIC_MUTATED
NOUZOVA_METHYLATED_IN_APL                SET      58      -0.1257   -0.0069567      0.11142      0.87037 NOUZOVA_METHYLATED_IN_APL
NOUZOVA_TRETINOIN_AND_H4_ACE...          SET     130    -0.063113   -0.0052192     0.070263      0.81546 NOUZOVA_TRETINOIN_AND_H4_ACETYLATION
NUMATA_CSF3_SIGNALING_VIA_ST...          SET      21     -0.08922    -0.002974      0.20579      0.66769 NUMATA_CSF3_SIGNALING_VIA_STAT3
NUNODA_RESPONSE_TO_DASATINIB...1         SET      12      0.24754    0.0062388      0.23607      0.14719 NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN
NUNODA_RESPONSE_TO_DASATINIB...2         SET      29     0.052396     0.002052      0.13743       0.3515 NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP
NUTT_GBM_VS_AO_GLIOMA_DN                 SET      45    -0.043784   -0.0021351      0.11286      0.65098 NUTT_GBM_VS_AO_GLIOMA_DN
NUTT_GBM_VS_AO_GLIOMA_UP                 SET      41      0.21479    0.0099986      0.12966     0.048818 NUTT_GBM_VS_AO_GLIOMA_UP
NUYTTEN_EZH2_TARGETS_DN                  SET     957     0.031793    0.0069743     0.026296      0.11333 NUYTTEN_EZH2_TARGETS_DN
NUYTTEN_EZH2_TARGETS_UP                  SET     985     0.055281     0.012293     0.027873     0.023673 NUYTTEN_EZH2_TARGETS_UP
NUYTTEN_NIPP1_TARGETS_DN                 SET     798     0.013527    0.0027216     0.029895      0.32547 NUYTTEN_NIPP1_TARGETS_DN
NUYTTEN_NIPP1_TARGETS_UP                 SET     718     0.081343     0.015559     0.031852    0.0053331 NUYTTEN_NIPP1_TARGETS_UP
ODONNELL_METASTASIS_DN                   SET      22      0.23037    0.0078595      0.17885     0.098864 ODONNELL_METASTASIS_DN
ODONNELL_METASTASIS_UP                   SET      70     0.077983    0.0047397      0.10512      0.22909 ODONNELL_METASTASIS_UP
ODONNELL_TARGETS_OF_MYC_AND_...1         SET      42     0.059826    0.0028186       0.1189      0.30744 ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN
ODONNELL_TARGETS_OF_MYC_AND_...2         SET      75     0.012456    0.0007835     0.099678      0.45028 ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP
ODONNELL_TFRC_TARGETS_DN                 SET     118     0.051972     0.004096      0.07116      0.23259 ODONNELL_TFRC_TARGETS_DN
ODONNELL_TFRC_TARGETS_UP                 SET     343      0.02216    0.0029597      0.04669      0.31753 ODONNELL_TFRC_TARGETS_UP
OHASHI_AURKA_TARGETS                     SET       5     -0.82865    -0.013484      0.27856      0.99853 OHASHI_AURKA_TARGETS
OHASHI_AURKB_TARGETS                     SET       8     0.093895    0.0019324      0.28979      0.37297 OHASHI_AURKB_TARGETS
OHGUCHI_LIVER_HNF4A_TARGETS_...1         SET     158     0.062066    0.0056541     0.068399       0.1821 OHGUCHI_LIVER_HNF4A_TARGETS_DN
OHGUCHI_LIVER_HNF4A_TARGETS_...2         SET      46     0.045348    0.0022357      0.13531      0.36876 OHGUCHI_LIVER_HNF4A_TARGETS_UP
OHM_EMBRYONIC_CARCINOMA_DN               SET       8      0.12568    0.0025865      0.32279      0.34851 OHM_EMBRYONIC_CARCINOMA_DN
OHM_EMBRYONIC_CARCINOMA_UP               SET       6      0.20956    0.0037352      0.35155      0.27556 OHM_EMBRYONIC_CARCINOMA_UP
OHM_METHYLATED_IN_ADULT_CANC...          SET      26      0.13931    0.0051662      0.17375      0.21135 OHM_METHYLATED_IN_ADULT_CANCERS
OISHI_CHOLANGIOMA_STEM_CELL_...1         SET     263   -0.0022744  -0.00026657     0.053225      0.51704 OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN
OISHI_CHOLANGIOMA_STEM_CELL_...2         SET     333     0.046191    0.0060804     0.044476      0.14951 OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP
OKAWA_NEUROBLASTOMA_1P36_31_...          SET      22     -0.10973   -0.0037436      0.30682      0.63969 OKAWA_NEUROBLASTOMA_1P36_31_DELETION
OKUMURA_INFLAMMATORY_RESPONS...          SET     164    -0.080114   -0.0074344     0.064885      0.89152 OKUMURA_INFLAMMATORY_RESPONSE_LPS
OLSSON_E2F3_TARGETS_DN                   SET      35      0.26985     0.011608      0.15852     0.044362 OLSSON_E2F3_TARGETS_DN
OLSSON_E2F3_TARGETS_UP                   SET      25    -0.050011   -0.0018187      0.18593      0.60603 OLSSON_E2F3_TARGETS_UP
ONDER_CDH1_SIGNALING_VIA_CTN...          SET      79    -0.028833   -0.0018613      0.10752      0.60571 ONDER_CDH1_SIGNALING_VIA_CTNNB1
ONDER_CDH1_TARGETS_1_DN                  SET     162    -0.077529   -0.0071509     0.065484      0.88177 ONDER_CDH1_TARGETS_1_DN
ONDER_CDH1_TARGETS_1_UP                  SET     129      0.11935    0.0098322     0.074608     0.054838 ONDER_CDH1_TARGETS_1_UP
ONDER_CDH1_TARGETS_2_DN                  SET     455     0.062247    0.0095463     0.040905     0.064046 ONDER_CDH1_TARGETS_2_DN
ONDER_CDH1_TARGETS_2_UP                  SET     234     -0.01703   -0.0018842     0.061134      0.60971 ONDER_CDH1_TARGETS_2_UP
ONDER_CDH1_TARGETS_3_DN                  SET      58     -0.12138   -0.0067174      0.11698      0.85026 ONDER_CDH1_TARGETS_3_DN
ONDER_CDH1_TARGETS_3_UP                  SET      15      0.15467    0.0043579      0.25823      0.27461 ONDER_CDH1_TARGETS_3_UP
ONGUSAHA_BRCA1_TARGETS_DN                SET      11      -0.1701   -0.0041046      0.27004      0.73561 ONGUSAHA_BRCA1_TARGETS_DN
ONGUSAHA_BRCA1_TARGETS_UP                SET      12      0.35116    0.0088504      0.22835      0.06206 ONGUSAHA_BRCA1_TARGETS_UP
ONGUSAHA_TP53_TARGETS                    SET      35      0.12276    0.0052809      0.13985      0.19003 ONGUSAHA_TP53_TARGETS
ONKEN_UVEAL_MELANOMA_DN                  SET     498    -0.013746    -0.002203      0.03862      0.63906 ONKEN_UVEAL_MELANOMA_DN
ONKEN_UVEAL_MELANOMA_UP                  SET     750    -0.045175   -0.0088233     0.031436      0.92464 ONKEN_UVEAL_MELANOMA_UP
ONO_AML1_TARGETS_DN                      SET      37    -0.023025   -0.0010183      0.15348      0.55962 ONO_AML1_TARGETS_DN
ONO_AML1_TARGETS_UP                      SET      23     -0.21907   -0.0076417      0.17371      0.89636 ONO_AML1_TARGETS_UP
ONO_FOXP3_TARGETS_DN                     SET      40     -0.22081    -0.010153      0.14058      0.94187 ONO_FOXP3_TARGETS_DN
ONO_FOXP3_TARGETS_UP                     SET      21     -0.11258   -0.0037526      0.19403      0.71911 ONO_FOXP3_TARGETS_UP
OSADA_ASCL1_TARGETS_DN                   SET      23     -0.20334    -0.007093      0.19885      0.84673 OSADA_ASCL1_TARGETS_DN
OSADA_ASCL1_TARGETS_UP                   SET      46     0.056334    0.0027773      0.12874      0.33085 OSADA_ASCL1_TARGETS_UP
OSAWA_TNF_TARGETS                        SET      10     -0.10727   -0.0024681      0.22183      0.68565 OSAWA_TNF_TARGETS
OSMAN_BLADDER_CANCER_DN                  SET     381    -0.028372   -0.0039897     0.041263      0.75414 OSMAN_BLADDER_CANCER_DN
OSMAN_BLADDER_CANCER_UP                  SET     378   -0.0056435  -0.00079052     0.043623      0.55147 OSMAN_BLADDER_CANCER_UP
OSWALD_HEMATOPOIETIC_STEM_CE...1         SET     261     0.046786    0.0054629     0.051473      0.18169 OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN
OSWALD_HEMATOPOIETIC_STEM_CE...2         SET     211    -0.024258   -0.0025501     0.058125      0.66178 OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP
OUELLET_CULTURED_OVARIAN_CAN...1         SET      31     -0.17471   -0.0070738      0.14142      0.89165 OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN
OUELLET_CULTURED_OVARIAN_CAN...2         SET      64      0.10935    0.0063559     0.097986      0.13223 OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP
OUELLET_OVARIAN_CANCER_INVAS...1         SET      11     0.091953    0.0022189      0.27731       0.3701 OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN
OUELLET_OVARIAN_CANCER_INVAS...2         SET     112       0.1149     0.008824     0.073408     0.058769 OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP
OUILLETTE_CLL_13Q14_DELETION...1         SET      51     0.027517    0.0014283      0.12232      0.41101 OUILLETTE_CLL_13Q14_DELETION_DN
OUILLETTE_CLL_13Q14_DELETION...2         SET      73      0.10657    0.0066138     0.091873      0.12305 OUILLETTE_CLL_13Q14_DELETION_UP
OUYANG_PROSTATE_CANCER_MARKE...          SET      20     -0.19914   -0.0064783      0.19914      0.84134 OUYANG_PROSTATE_CANCER_MARKERS
OUYANG_PROSTATE_CANCER_PROGR...1         SET      20      0.26913    0.0087549       0.1635     0.049885 OUYANG_PROSTATE_CANCER_PROGRESSION_DN
OUYANG_PROSTATE_CANCER_PROGR...2         SET      19       0.4923      0.01561      0.20253    0.0075384 OUYANG_PROSTATE_CANCER_PROGRESSION_UP
OZANNE_AP1_TARGETS_UP                    SET      14      0.34592    0.0094165        0.227     0.063778 OZANNE_AP1_TARGETS_UP
OZEN_MIR125B1_TARGETS                    SET      22     0.018593   0.00063432       0.1764      0.45803 OZEN_MIR125B1_TARGETS
PACHER_TARGETS_OF_IGF1_AND_I...          SET      35      0.20433    0.0087899       0.1452     0.079691 PACHER_TARGETS_OF_IGF1_AND_IGF2_UP
PALOMERO_GSI_SENSITIVITY_DN              SET       4     -0.76044    -0.011068       0.4792      0.94372 PALOMERO_GSI_SENSITIVITY_DN
PALOMERO_GSI_SENSITIVITY_UP              SET       6     -0.37858   -0.0067481      0.32936      0.87481 PALOMERO_GSI_SENSITIVITY_UP
PAL_PRMT5_TARGETS_DN                     SET      29   -0.0096752  -0.00037891      0.16084      0.52398 PAL_PRMT5_TARGETS_DN
PAL_PRMT5_TARGETS_UP                     SET     188     0.017676     0.001755     0.058906      0.38207 PAL_PRMT5_TARGETS_UP
PANGAS_TUMOR_SUPPRESSION_BY_...1         SET     138    0.0084782    0.0007222     0.070264      0.45198 PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN
PANGAS_TUMOR_SUPPRESSION_BY_...2         SET     127     0.049461     0.004043     0.078065      0.26318 PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP
PAPASPYRIDONOS_UNSTABLE_ATER...1         SET      42     -0.26432    -0.012453      0.13848      0.97184 PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
PAPASPYRIDONOS_UNSTABLE_ATER...2         SET      50     -0.26503    -0.013621       0.1223      0.98488 PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP
PARENT_MTOR_SIGNALING_DN                 SET      42     -0.14692    -0.006922      0.13441      0.86282 PARENT_MTOR_SIGNALING_DN
PARENT_MTOR_SIGNALING_UP                 SET     528     0.038061    0.0062755     0.035444      0.14145 PARENT_MTOR_SIGNALING_UP
PARK_APL_PATHOGENESIS_DN                 SET      46      0.14095    0.0069489      0.12655       0.1327 PARK_APL_PATHOGENESIS_DN
PARK_APL_PATHOGENESIS_UP                 SET      14      0.14809    0.0040314      0.24793      0.27515 PARK_APL_PATHOGENESIS_UP
PARK_HSC_AND_MULTIPOTENT_PRO...          SET      43      0.13039    0.0062158      0.11838      0.13536 PARK_HSC_AND_MULTIPOTENT_PROGENITORS
PARK_HSC_MARKERS                         SET      41     -0.39102    -0.018203      0.13146      0.99853 PARK_HSC_MARKERS
PARK_HSC_VS_MULTIPOTENT_PROG...1         SET      14     0.062048     0.001689       0.2163      0.38711 PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN
PARK_HSC_VS_MULTIPOTENT_PROG...2         SET      17     -0.12008   -0.0036018      0.20188      0.72402 PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP
PARK_OSTEOBLAST_DIFFERENTIAT...1         SET       6     -0.19542   -0.0034832      0.40346      0.68593 PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN
PARK_OSTEOBLAST_DIFFERENTIAT...2         SET      12      0.55517     0.013992      0.26151     0.016887 PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP
PARK_TRETINOIN_RESPONSE                  SET      12      0.17635    0.0044445      0.26834      0.25554 PARK_TRETINOIN_RESPONSE
PARK_TRETINOIN_RESPONSE_AND_...1         SET      29     0.045906    0.0017978      0.16158      0.38817 PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION
PARK_TRETINOIN_RESPONSE_AND_...2         SET      23      0.20299    0.0070809      0.17944      0.12898 PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION
PASINI_SUZ12_TARGETS_DN                  SET     295      0.10661     0.013222     0.050682     0.017721 PASINI_SUZ12_TARGETS_DN
PASINI_SUZ12_TARGETS_UP                  SET      96      0.22469     0.015982     0.085345    0.0042387 PASINI_SUZ12_TARGETS_UP
PASQUALUCCI_LYMPHOMA_BY_GC_S...1         SET     162     0.048689    0.0044908     0.068608      0.23896 PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN
PASQUALUCCI_LYMPHOMA_BY_GC_S...2         SET     274     0.019465    0.0023279     0.050752      0.35067 PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP
PASTURAL_RIZ1_TARGETS_DN                 SET       5     -0.51718   -0.0084155      0.39821      0.90298 PASTURAL_RIZ1_TARGETS_DN
PASTURAL_RIZ1_TARGETS_UP                 SET       8       0.3386    0.0069688      0.27773      0.11139 PASTURAL_RIZ1_TARGETS_UP
PATIL_LIVER_CANCER                       SET     617    0.0043756     0.000778     0.032949      0.44718 PATIL_LIVER_CANCER
PEART_HDAC_PROLIFERATION_CLU...1         SET      69     -0.12316   -0.0074319     0.099716      0.89159 PEART_HDAC_PROLIFERATION_CLUSTER_DN
PEART_HDAC_PROLIFERATION_CLU...2         SET      52      0.14757    0.0077339      0.10947     0.088832 PEART_HDAC_PROLIFERATION_CLUSTER_UP
PECE_MAMMARY_STEM_CELL_DN                SET     127    -0.071216   -0.0058213     0.073161      0.83482 PECE_MAMMARY_STEM_CELL_DN
PECE_MAMMARY_STEM_CELL_UP                SET     134     0.065648    0.0055111     0.067047      0.16376 PECE_MAMMARY_STEM_CELL_UP
PEDERSEN_METASTASIS_BY_ERBB2...1         SET      46    -0.053422   -0.0026338      0.12775      0.66209 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
PEDERSEN_METASTASIS_BY_ERBB2...2         SET      18      0.08314    0.0025659      0.22912      0.35836 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3
PEDERSEN_METASTASIS_BY_ERBB2...3         SET     102     -0.12458   -0.0091326     0.087149      0.92357 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4
PEDERSEN_METASTASIS_BY_ERBB2...4         SET      11    -0.029388  -0.00070917       0.2598      0.54503 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5
PEDERSEN_METASTASIS_BY_ERBB2...5         SET      27     -0.13546   -0.0051191      0.18434      0.76877 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6
PEDERSEN_METASTASIS_BY_ERBB2...6         SET     371     0.094939     0.013178     0.043073     0.013764 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7
PEDERSEN_TARGETS_OF_611CTF_I...          SET      72      0.08673    0.0053458     0.099214      0.19102 PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2
PEDRIOLI_MIR31_TARGETS_DN                SET     381     0.013942    0.0019605     0.044244      0.37634 PEDRIOLI_MIR31_TARGETS_DN
PEDRIOLI_MIR31_TARGETS_UP                SET     194     0.073414    0.0074037     0.060587      0.11282 PEDRIOLI_MIR31_TARGETS_UP
PELLICCIOTTA_HDAC_IN_ANTIGEN...1         SET      49    -0.082222   -0.0041834      0.11445      0.76374 PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN
