# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
PARK_OSTEOBLAST_DIFFERENTIAT...2         SET      12      0.37101    0.0093435      0.26758     0.082806 PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP
PARK_TRETINOIN_RESPONSE                  SET      12      0.16125    0.0040611      0.26775       0.2735 PARK_TRETINOIN_RESPONSE
PARK_TRETINOIN_RESPONSE_AND_...1         SET      29    -0.026144   -0.0010231      0.16551      0.56275 PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION
PARK_TRETINOIN_RESPONSE_AND_...2         SET      23     -0.23328   -0.0081312      0.18378      0.89784 PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION
PASINI_SUZ12_TARGETS_DN                  SET     296    -0.031521   -0.0039129     0.051279      0.73062 PASINI_SUZ12_TARGETS_DN
PASINI_SUZ12_TARGETS_UP                  SET      96    -0.020036    -0.001424     0.086854      0.59122 PASINI_SUZ12_TARGETS_UP
PASQUALUCCI_LYMPHOMA_BY_GC_S...1         SET     162   0.00027353    2.521e-05     0.067738      0.49839 PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN
PASQUALUCCI_LYMPHOMA_BY_GC_S...2         SET     274     0.015751    0.0018823     0.051688      0.38029 PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP
PASTURAL_RIZ1_TARGETS_DN                 SET       5    -0.069206   -0.0011252      0.36196      0.57581 PASTURAL_RIZ1_TARGETS_DN
PASTURAL_RIZ1_TARGETS_UP                 SET       8     -0.20408    -0.004197      0.25791      0.78561 PASTURAL_RIZ1_TARGETS_UP
PATIL_LIVER_CANCER                       SET     617     0.017725    0.0031493     0.033061      0.29594 PATIL_LIVER_CANCER
PEART_HDAC_PROLIFERATION_CLU...1         SET      69   -0.0079706  -0.00048061     0.097641      0.53253 PEART_HDAC_PROLIFERATION_CLUSTER_DN
PEART_HDAC_PROLIFERATION_CLU...2         SET      52      0.11654     0.006103      0.11094      0.14677 PEART_HDAC_PROLIFERATION_CLUSTER_UP
PECE_MAMMARY_STEM_CELL_DN                SET     128     0.014036    0.0011509      0.07452       0.4253 PECE_MAMMARY_STEM_CELL_DN
PECE_MAMMARY_STEM_CELL_UP                SET     134   -0.0065327    -0.000548     0.068611      0.53793 PECE_MAMMARY_STEM_CELL_UP
PEDERSEN_METASTASIS_BY_ERBB2...1         SET      46     -0.03615   -0.0017809      0.12739       0.6117 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
PEDERSEN_METASTASIS_BY_ERBB2...2         SET      18     -0.05005   -0.0015435      0.22811      0.58684 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3
PEDERSEN_METASTASIS_BY_ERBB2...3         SET     102    -0.098169   -0.0071908     0.088755      0.86564 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4
PEDERSEN_METASTASIS_BY_ERBB2...4         SET      11    -0.038198  -0.00092105      0.26495      0.55732 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5
PEDERSEN_METASTASIS_BY_ERBB2...5         SET      27     -0.02529  -0.00095497      0.17647      0.55698 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6
PEDERSEN_METASTASIS_BY_ERBB2...6         SET     371    -0.006016  -0.00083439     0.044656      0.55358 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7
PEDERSEN_TARGETS_OF_611CTF_I...          SET      72     -0.09107   -0.0056091      0.10412      0.80912 PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2
PEDRIOLI_MIR31_TARGETS_DN                SET     381     0.027127    0.0038117     0.045107       0.2738 PEDRIOLI_MIR31_TARGETS_DN
PEDRIOLI_MIR31_TARGETS_UP                SET     194    -0.051773   -0.0052172     0.061506      0.80003 PEDRIOLI_MIR31_TARGETS_UP
PELLICCIOTTA_HDAC_IN_ANTIGEN...1         SET      49     -0.31698    -0.016115      0.12086      0.99563 PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN
PELLICCIOTTA_HDAC_IN_ANTIGEN...2         SET      60      0.11841    0.0066597     0.099985      0.11816 PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP
PEPPER_CHRONIC_LYMPHOCYTIC_L...1         SET      20       0.1455    0.0047295      0.19224      0.22457 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN
PEPPER_CHRONIC_LYMPHOCYTIC_L...2         SET      29     -0.23557   -0.0092184      0.16043      0.92898 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP
PEREZ_TP53_AND_TP63_TARGETS              SET     190    -0.041588   -0.0041479     0.064973      0.73893 PEREZ_TP53_AND_TP63_TARGETS
PEREZ_TP53_TARGETS                       SET    1099    -0.010293   -0.0024084     0.026535      0.65096 PEREZ_TP53_TARGETS
PEREZ_TP63_TARGETS                       SET     328    -0.048572   -0.0063416     0.049179      0.83833 PEREZ_TP63_TARGETS
PETRETTO_BLOOD_PRESSURE_DN               SET       7      0.15189    0.0029219      0.33453       0.3249 PETRETTO_BLOOD_PRESSURE_DN
PETRETTO_BLOOD_PRESSURE_UP               SET      11     -0.33951   -0.0081866      0.27935      0.88788 PETRETTO_BLOOD_PRESSURE_UP
PETRETTO_CARDIAC_HYPERTROPHY             SET      33    -0.094193   -0.0039316      0.15503      0.72826 PETRETTO_CARDIAC_HYPERTROPHY
PETRETTO_HEART_MASS_QTL_CIS_...1         SET      29     -0.22972   -0.0089894      0.18337      0.89485 PETRETTO_HEART_MASS_QTL_CIS_DN
PETRETTO_HEART_MASS_QTL_CIS_...2         SET      32      -0.1437   -0.0059067      0.13328      0.85951 PETRETTO_HEART_MASS_QTL_CIS_UP
PETRETTO_LEFT_VENTRICLE_MASS...1         SET      10     -0.25423   -0.0058451      0.23428      0.86106 PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN
PETRETTO_LEFT_VENTRICLE_MASS...2         SET       6     -0.17517   -0.0031198      0.39193      0.67253 PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_UP
PETROVA_ENDOTHELIUM_LYMPHATI...1         SET     156    -0.053054   -0.0047991     0.071085      0.77227 PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN
PETROVA_ENDOTHELIUM_LYMPHATI...2         SET     129      0.11038    0.0090864     0.075759     0.072563 PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP
PETROVA_PROX1_TARGETS_DN                 SET      55    -0.081481   -0.0043881       0.1163      0.75822 PETROVA_PROX1_TARGETS_DN
PETROVA_PROX1_TARGETS_UP                 SET      25     0.092607    0.0033652      0.16117      0.28279 PETROVA_PROX1_TARGETS_UP
PHESSE_TARGETS_OF_APC_AND_MB...1         SET      10      0.04716    0.0010843      0.25107       0.4255 PHESSE_TARGETS_OF_APC_AND_MBD2_DN
PHESSE_TARGETS_OF_APC_AND_MB...2         SET      17     -0.27122   -0.0081289      0.22565       0.8853 PHESSE_TARGETS_OF_APC_AND_MBD2_UP
PHONG_TNF_RESPONSE_NOT_VIA_P...          SET     333    -0.043941   -0.0057798     0.049039      0.81488 PHONG_TNF_RESPONSE_NOT_VIA_P38
PHONG_TNF_RESPONSE_VIA_P38_C...          SET     216    -0.045398   -0.0048244     0.058332      0.78179 PHONG_TNF_RESPONSE_VIA_P38_COMPLETE
PHONG_TNF_RESPONSE_VIA_P38_P...          SET     163    -0.083772   -0.0077444     0.071116      0.88059 PHONG_TNF_RESPONSE_VIA_P38_PARTIAL
PHONG_TNF_TARGETS_DN                     SET       8      0.39936    0.0082128      0.31576      0.10299 PHONG_TNF_TARGETS_DN
PHONG_TNF_TARGETS_UP                     SET      62     -0.14209   -0.0081233      0.11524      0.89121 PHONG_TNF_TARGETS_UP
PICCALUGA_ANGIOIMMUNOBLASTIC...1         SET     123  -6.4629e-05  -5.1956e-06     0.076935      0.50034 PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN
PICCALUGA_ANGIOIMMUNOBLASTIC...2         SET     204     -0.15505    -0.016018     0.062493      0.99345 PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP
PID_A6B1_A6B4_INTEGRIN_PATHW...          SET      46     -0.13848   -0.0068221      0.12347      0.86898 PID_A6B1_A6B4_INTEGRIN_PATHWAY
PID_AJDISS_2PATHWAY                      SET      47    -0.094842   -0.0047227       0.1397      0.75139 PID_AJDISS_2PATHWAY
PID_ALK1_PATHWAY                         SET      25      0.37372      0.01358      0.17199       0.0149 PID_ALK1_PATHWAY
PID_ALK2_PATHWAY                         SET      11    0.0093356   0.00022511      0.26028      0.48569 PID_ALK2_PATHWAY
PID_ALPHA_SYNUCLEIN_PATHWAY              SET      31     0.039415    0.0015946      0.16101      0.40331 PID_ALPHA_SYNUCLEIN_PATHWAY
PID_AMB2_NEUTROPHILS_PATHWAY             SET      41    -0.081973    -0.003813      0.13414      0.72944 PID_AMB2_NEUTROPHILS_PATHWAY
PID_ANGIOPOIETIN_RECEPTOR_PA...          SET      47     0.011744   0.00058479      0.11865      0.46058 PID_ANGIOPOIETIN_RECEPTOR_PATHWAY
PID_ANTHRAX_PATHWAY                      SET      18     0.039475    0.0012174      0.20611      0.42406 PID_ANTHRAX_PATHWAY
PID_AP1_PATHWAY                          SET      69       0.1293    0.0077965      0.10599      0.11126 PID_AP1_PATHWAY
PID_ARF6_DOWNSTREAM_PATHWAY              SET      15    -0.086877    -0.002446      0.22917      0.64769 PID_ARF6_DOWNSTREAM_PATHWAY
PID_ARF6_PATHWAY                         SET      35     0.078617    0.0033793      0.14953      0.29953 PID_ARF6_PATHWAY
PID_ARF6_TRAFFICKING_PATHWAY             SET      47     -0.19759   -0.0098392       0.1346      0.92894 PID_ARF6_TRAFFICKING_PATHWAY
PID_ARF_3PATHWAY                         SET      19      0.29004    0.0091896      0.18438     0.057856 PID_ARF_3PATHWAY
PID_AR_NONGENOMIC_PATHWAY                SET      30    -0.052184    -0.002077      0.13801      0.64733 PID_AR_NONGENOMIC_PATHWAY
PID_AR_PATHWAY                           SET      57   -0.0024422  -0.00013389       0.1135      0.50858 PID_AR_PATHWAY
PID_AR_TF_PATHWAY                        SET      50    -0.063058   -0.0032384      0.12305      0.69583 PID_AR_TF_PATHWAY
PID_ATF2_PATHWAY                         SET      59     0.023006    0.0012831      0.11414      0.42013 PID_ATF2_PATHWAY
PID_ATM_PATHWAY                          SET      33    -0.033786   -0.0014102      0.12678      0.60507 PID_ATM_PATHWAY
PID_ATR_PATHWAY                          SET      38      0.12819    0.0057412      0.12678      0.15598 PID_ATR_PATHWAY
PID_AURORA_A_PATHWAY                     SET      31      0.11232    0.0045442      0.13457      0.20197 PID_AURORA_A_PATHWAY
PID_AURORA_B_PATHWAY                     SET      38     0.094053    0.0042121      0.12827      0.23172 PID_AURORA_B_PATHWAY
PID_AVB3_INTEGRIN_PATHWAY                SET      72     -0.21796    -0.013424     0.099436       0.9858 PID_AVB3_INTEGRIN_PATHWAY
PID_AVB3_OPN_PATHWAY                     SET      30     0.060425     0.002405      0.16187      0.35447 PID_AVB3_OPN_PATHWAY
PID_BARD1_PATHWAY                        SET      29      0.12086    0.0047296       0.1413      0.19618 PID_BARD1_PATHWAY
PID_BCR_5PATHWAY                         SET      60     0.026744    0.0015042      0.10738      0.40166 PID_BCR_5PATHWAY
PID_BETA_CATENIN_DEG_PATHWAY             SET      17      0.05968    0.0017887      0.20443      0.38517 PID_BETA_CATENIN_DEG_PATHWAY
PID_BETA_CATENIN_NUC_PATHWAY             SET      73     0.047104    0.0029212      0.10613      0.32859 PID_BETA_CATENIN_NUC_PATHWAY
PID_BMP_PATHWAY                          SET      38      0.14579    0.0065294      0.15173      0.16831 PID_BMP_PATHWAY
PID_CASPASE_PATHWAY                      SET      50    -0.032792   -0.0016841      0.11729       0.6101 PID_CASPASE_PATHWAY
PID_CD40_PATHWAY                         SET      29        0.178    0.0069657      0.16213      0.13614 PID_CD40_PATHWAY
PID_CD8_TCR_DOWNSTREAM_PATHW...          SET      62    -0.030003   -0.0017152      0.11187      0.60572 PID_CD8_TCR_DOWNSTREAM_PATHWAY
PID_CD8_TCR_PATHWAY                      SET      49     0.084871    0.0043149      0.11666      0.23346 PID_CD8_TCR_PATHWAY
PID_CDC42_PATHWAY                        SET      69     0.024054    0.0014504       0.1024      0.40715 PID_CDC42_PATHWAY
PID_CDC42_REG_PATHWAY                    SET      25     0.068538    0.0024905      0.16663      0.34043 PID_CDC42_REG_PATHWAY
PID_CERAMIDE_PATHWAY                     SET      43    -0.033889   -0.0016143      0.13099      0.60207 PID_CERAMIDE_PATHWAY
PID_CIRCADIAN_PATHWAY                    SET      14      0.25539    0.0069469      0.24536      0.14897 PID_CIRCADIAN_PATHWAY
PID_CMYB_PATHWAY                         SET      81      0.20287      0.01325      0.10062     0.021901 PID_CMYB_PATHWAY
PID_CONE_PATHWAY                         SET      21      0.28512    0.0094968      0.18034     0.056947 PID_CONE_PATHWAY
PID_CXCR3_PATHWAY                        SET      42      0.08379    0.0039447      0.13455      0.26673 PID_CXCR3_PATHWAY
PID_CXCR4_PATHWAY                        SET      97      0.02278    0.0016274     0.085809      0.39533 PID_CXCR4_PATHWAY
PID_DELTA_NP63_PATHWAY                   SET      47    -0.095448   -0.0047528      0.11985      0.78709 PID_DELTA_NP63_PATHWAY
PID_DNA_PK_PATHWAY                       SET      16      0.17534    0.0050984      0.19278      0.18154 PID_DNA_PK_PATHWAY
PID_E2F_PATHWAY                          SET      70     0.044276     0.002689     0.094468      0.31965 PID_E2F_PATHWAY
PID_ECADHERIN_KERATINOCYTE_P...          SET      21     -0.10953    -0.003648      0.18588      0.72214 PID_ECADHERIN_KERATINOCYTE_PATHWAY
PID_ECADHERIN_NASCENT_AJ_PAT...          SET      39     0.054623    0.0024782      0.14093      0.34917 PID_ECADHERIN_NASCENT_AJ_PATHWAY
PID_ECADHERIN_STABILIZATION_...          SET      41    0.0078181   0.00036366       0.1384      0.47748 PID_ECADHERIN_STABILIZATION_PATHWAY
PID_ENDOTHELIN_PATHWAY                   SET      62      0.13559    0.0077517      0.11296      0.11501 PID_ENDOTHELIN_PATHWAY
PID_EPHA2_FWD_PATHWAY                    SET      19    -0.058424   -0.0018511      0.18357      0.62486 PID_EPHA2_FWD_PATHWAY
PID_EPHA_FWDPATHWAY                      SET      33    -0.096878   -0.0040437      0.15213      0.73787 PID_EPHA_FWDPATHWAY
PID_EPHB_FWD_PATHWAY                     SET      39     0.065596     0.002976      0.12836      0.30467 PID_EPHB_FWD_PATHWAY
PID_EPHRINB_REV_PATHWAY                  SET      29      0.10924    0.0042748      0.17391      0.26497 PID_EPHRINB_REV_PATHWAY
PID_EPO_PATHWAY                          SET      32     0.017529   0.00072052      0.14633      0.45232 PID_EPO_PATHWAY
PID_ERA_GENOMIC_PATHWAY                  SET      63    -0.019767   -0.0011391      0.11048        0.571 PID_ERA_GENOMIC_PATHWAY
PID_ERBB1_DOWNSTREAM_PATHWAY             SET     103   -0.0017781  -0.00013088     0.086666      0.50818 PID_ERBB1_DOWNSTREAM_PATHWAY
PID_ERBB1_INTERNALIZATION_PA...          SET      40     -0.10313   -0.0047384      0.13184      0.78295 PID_ERBB1_INTERNALIZATION_PATHWAY
PID_ERBB1_RECEPTOR_PROXIMAL_...          SET      35     -0.21084   -0.0090629      0.13316      0.94333 PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY
PID_ERBB2_ERBB3_PATHWAY                  SET      44     0.035559    0.0017133      0.12086       0.3843 PID_ERBB2_ERBB3_PATHWAY
PID_ERBB4_PATHWAY                        SET      38     -0.16305   -0.0073021      0.13206      0.89152 PID_ERBB4_PATHWAY
PID_ERBB_NETWORK_PATHWAY                 SET      15     -0.35389   -0.0099636      0.22846       0.9393 PID_ERBB_NETWORK_PATHWAY
PID_ERB_GENOMIC_PATHWAY                  SET      14     -0.11428   -0.0031085      0.23828      0.68424 PID_ERB_GENOMIC_PATHWAY
PID_ER_NONGENOMIC_PATHWAY                SET      39    -0.092106   -0.0041788      0.13202       0.7573 PID_ER_NONGENOMIC_PATHWAY
PID_FAK_PATHWAY                          SET      57     0.016236   0.00089009      0.11518      0.44395 PID_FAK_PATHWAY
PID_FANCONI_PATHWAY                      SET      45  -0.00027308  -1.3306e-05      0.11183      0.50097 PID_FANCONI_PATHWAY
PID_FAS_PATHWAY                          SET      36      0.12774    0.0055685      0.15372        0.203 PID_FAS_PATHWAY
PID_FCER1_PATHWAY                        SET      57     -0.12676   -0.0069493      0.10995      0.87552 PID_FCER1_PATHWAY
PID_FGF_PATHWAY                          SET      55     -0.19619    -0.010566      0.11537      0.95547 PID_FGF_PATHWAY
PID_FOXM1_PATHWAY                        SET      40      0.21236     0.009757      0.13298     0.055156 PID_FOXM1_PATHWAY
PID_FOXO_PATHWAY                         SET      47      0.11281    0.0056174      0.13353      0.19911 PID_FOXO_PATHWAY
PID_FRA_PATHWAY                          SET      36    -0.032085   -0.0013987      0.14493       0.5876 PID_FRA_PATHWAY
PID_GLYPICAN_1PATHWAY                    SET      27    -0.079081   -0.0029862      0.17739      0.67213 PID_GLYPICAN_1PATHWAY
PID_GMCSF_PATHWAY                        SET      35    -0.010131  -0.00043546      0.14596      0.52767 PID_GMCSF_PATHWAY
PID_HDAC_CLASSIII_PATHWAY                SET      24    -0.096164   -0.0034239       0.1864      0.69703 PID_HDAC_CLASSIII_PATHWAY
PID_HDAC_CLASSII_PATHWAY                 SET      31      0.15366    0.0062168      0.15421      0.15952 PID_HDAC_CLASSII_PATHWAY
PID_HDAC_CLASSI_PATHWAY                  SET      61    -0.073851   -0.0041879      0.10942      0.75014 PID_HDAC_CLASSI_PATHWAY
PID_HEDGEHOG_2PATHWAY                    SET      22      0.18153    0.0061884      0.18646      0.16515 PID_HEDGEHOG_2PATHWAY
PID_HEDGEHOG_GLI_PATHWAY                 SET      46      0.12509    0.0061622      0.12521      0.15891 PID_HEDGEHOG_GLI_PATHWAY
PID_HES_HEY_PATHWAY                      SET      46     0.059039    0.0029085      0.13669       0.3329 PID_HES_HEY_PATHWAY
PID_HIF1A_PATHWAY                        SET      18      -0.0568   -0.0017517      0.18045      0.62353 PID_HIF1A_PATHWAY
PID_HIF1_TFPATHWAY                       SET      65    -0.016799  -0.00098326      0.10984      0.56078 PID_HIF1_TFPATHWAY
PID_HIF2PATHWAY                          SET      32     -0.20354   -0.0083665      0.14561      0.91891 PID_HIF2PATHWAY
PID_HIV_NEF_PATHWAY                      SET      34      0.10221    0.0043304      0.13587      0.22595 PID_HIV_NEF_PATHWAY
PID_HNF3A_PATHWAY                        SET      43    -0.024651   -0.0011742       0.1342      0.57287 PID_HNF3A_PATHWAY
PID_HNF3B_PATHWAY                        SET      44     0.081716    0.0039374      0.12538      0.25729 PID_HNF3B_PATHWAY
PID_IFNG_PATHWAY                         SET      40     0.037566     0.001726      0.13065      0.38685 PID_IFNG_PATHWAY
PID_IGF1_PATHWAY                         SET      29    -0.082362   -0.0032231      0.15147      0.70669 PID_IGF1_PATHWAY
PID_IL12_2PATHWAY                        SET      59      0.10867    0.0060607      0.10999      0.16158 PID_IL12_2PATHWAY
PID_IL12_STAT4_PATHWAY                   SET      32      0.21974    0.0090321      0.15674     0.080474 PID_IL12_STAT4_PATHWAY
PID_IL1_PATHWAY                          SET      32      0.10389    0.0042703      0.16528      0.26482 PID_IL1_PATHWAY
PID_IL23_PATHWAY                         SET      37       0.1556    0.0068766      0.14314       0.1385 PID_IL23_PATHWAY
PID_IL27_PATHWAY                         SET      26      0.25469    0.0094378       0.1742     0.071874 PID_IL27_PATHWAY
PID_IL2_1PATHWAY                         SET      54    -0.044336    -0.002366      0.11877      0.64554 PID_IL2_1PATHWAY
PID_IL2_PI3K_PATHWAY                     SET      33      -0.1722   -0.0071878      0.14415      0.88388 PID_IL2_PI3K_PATHWAY
PID_IL2_STAT5_PATHWAY                    SET      28     -0.22387   -0.0086085      0.15262      0.92879 PID_IL2_STAT5_PATHWAY
PID_IL3_PATHWAY                          SET      25     -0.13485   -0.0049002      0.16926      0.78719 PID_IL3_PATHWAY
PID_IL4_2PATHWAY                         SET      57     0.028778    0.0015777      0.11146      0.39814 PID_IL4_2PATHWAY
PID_IL5_PATHWAY                          SET      14     0.065479    0.0017811      0.22345      0.38475 PID_IL5_PATHWAY
PID_IL6_7_PATHWAY                        SET      45     0.073805    0.0035963      0.13001      0.28512 PID_IL6_7_PATHWAY
PID_IL8_CXCR1_PATHWAY                    SET      27    -0.022196  -0.00083817      0.15555      0.55674 PID_IL8_CXCR1_PATHWAY
PID_IL8_CXCR2_PATHWAY                    SET      33    -0.050882   -0.0021238      0.14256      0.63942 PID_IL8_CXCR2_PATHWAY
PID_ILK_PATHWAY                          SET      44    -0.021927   -0.0010565      0.11673       0.5745 PID_ILK_PATHWAY
PID_INSULIN_GLUCOSE_PATHWAY              SET      26      0.01503   0.00055697      0.16816      0.46439 PID_INSULIN_GLUCOSE_PATHWAY
PID_INSULIN_PATHWAY                      SET      44      -0.1687   -0.0081284      0.13149      0.90024 PID_INSULIN_PATHWAY
PID_INTEGRIN1_PATHWAY                    SET      63     -0.12322   -0.0071007      0.11591      0.85611 PID_INTEGRIN1_PATHWAY
PID_INTEGRIN2_PATHWAY                    SET      27     -0.17869   -0.0067475      0.18553      0.83226 PID_INTEGRIN2_PATHWAY
PID_INTEGRIN3_PATHWAY                    SET      39     -0.19787   -0.0089773      0.15655      0.89687 PID_INTEGRIN3_PATHWAY
PID_INTEGRIN4_PATHWAY                    SET      11      0.22372    0.0053945      0.28996       0.2202 PID_INTEGRIN4_PATHWAY
PID_INTEGRIN5_PATHWAY                    SET      17    -0.067577   -0.0020254      0.22516      0.61796 PID_INTEGRIN5_PATHWAY
PID_INTEGRIN_A4B1_PATHWAY                SET      33    -0.075646   -0.0031575      0.14337      0.70111 PID_INTEGRIN_A4B1_PATHWAY
PID_INTEGRIN_A9B1_PATHWAY                SET      22     -0.22038   -0.0075129      0.18761      0.87993 PID_INTEGRIN_A9B1_PATHWAY
PID_INTEGRIN_CS_PATHWAY                  SET      25    -0.050634   -0.0018399      0.17907      0.61132 PID_INTEGRIN_CS_PATHWAY
PID_KIT_PATHWAY                          SET      52     0.007367   0.00038581      0.11917      0.47535 PID_KIT_PATHWAY
PID_LIS1_PATHWAY                         SET      27     0.046007    0.0017373       0.1784      0.39825 PID_LIS1_PATHWAY
PID_LKB1_PATHWAY                         SET      46     -0.12415   -0.0061161      0.12753      0.83484 PID_LKB1_PATHWAY
PID_LPA4_PATHWAY                         SET      14      0.28704    0.0078076      0.24739      0.12298 PID_LPA4_PATHWAY
PID_LYMPH_ANGIOGENESIS_PATHW...          SET      24    -0.077485   -0.0027588      0.17551      0.67057 PID_LYMPH_ANGIOGENESIS_PATHWAY
PID_LYSOPHOSPHOLIPID_PATHWAY             SET      64     0.021694      0.00126      0.10728      0.41987 PID_LYSOPHOSPHOLIPID_PATHWAY
PID_MAPK_TRK_PATHWAY                     SET      33   -0.0053845  -0.00022475      0.14578      0.51473 PID_MAPK_TRK_PATHWAY
PID_MET_PATHWAY                          SET      78    -0.098025    -0.006283     0.093425      0.85296 PID_MET_PATHWAY
PID_MTOR_4PATHWAY                        SET      67     0.095178    0.0056556      0.10136      0.17388 PID_MTOR_4PATHWAY
PID_MYC_ACTIV_PATHWAY                    SET      77    -0.043347   -0.0027606     0.093251      0.67898 PID_MYC_ACTIV_PATHWAY
PID_MYC_PATHWAY                          SET      24     -0.23803   -0.0084751      0.15667      0.93564 PID_MYC_PATHWAY
PID_MYC_REPRESS_PATHWAY                  SET      62    -0.062692    -0.003584      0.10392      0.72683 PID_MYC_REPRESS_PATHWAY
PID_NCADHERIN_PATHWAY                    SET      33      0.10702    0.0044671        0.147      0.23329 PID_NCADHERIN_PATHWAY
PID_NECTIN_PATHWAY                       SET      30    -0.059957   -0.0023863      0.15855      0.64734 PID_NECTIN_PATHWAY
PID_NEPHRIN_NEPH1_PATHWAY                SET      31      0.12584    0.0050913      0.15416      0.20717 PID_NEPHRIN_NEPH1_PATHWAY
PID_NETRIN_PATHWAY                       SET      32     0.052923    0.0021753      0.14825      0.36056 PID_NETRIN_PATHWAY
PID_NFAT_3PATHWAY                        SET      53      0.14766    0.0078066      0.12531      0.11934 PID_NFAT_3PATHWAY
PID_NFAT_TFPATHWAY                       SET      42     -0.15479   -0.0072871      0.12841      0.88597 PID_NFAT_TFPATHWAY
PID_NFKAPPAB_ATYPICAL_PATHWAY            SET      16     0.074929    0.0021787      0.19327      0.34913 PID_NFKAPPAB_ATYPICAL_PATHWAY
PID_NFKAPPAB_CANONICAL_PATHW...          SET      21     0.081746    0.0027228        0.192      0.33514 PID_NFKAPPAB_CANONICAL_PATHWAY
PID_NOTCH_PATHWAY                        SET      58     0.048536     0.002684      0.10826      0.32695 PID_NOTCH_PATHWAY
PID_P38_ALPHA_BETA_DOWNSTREA...          SET      37     0.041943    0.0018536      0.13797      0.38057 PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY
PID_P38_ALPHA_BETA_PATHWAY               SET      29    -0.096537   -0.0037778      0.15455       0.7339 PID_P38_ALPHA_BETA_PATHWAY
PID_P38_GAMMA_DELTA_PATHWAY              SET      11     0.097817    0.0023586      0.26478      0.35591 PID_P38_GAMMA_DELTA_PATHWAY
PID_P38_MK2_PATHWAY                      SET      21      0.11483    0.0038248      0.18801      0.27068 PID_P38_MK2_PATHWAY
PID_P38_MKK3_6PATHWAY                    SET      26      0.10726    0.0039747      0.18196      0.27778 PID_P38_MKK3_6PATHWAY
PID_P53_DOWNSTREAM_PATHWAY               SET     134     0.071721    0.0060163      0.07484      0.16896 PID_P53_DOWNSTREAM_PATHWAY
PID_P53_REGULATION_PATHWAY               SET      58      0.16798    0.0092894      0.11211     0.067026 PID_P53_REGULATION_PATHWAY
PID_P73PATHWAY                           SET      78     -0.04227   -0.0027093     0.090459      0.67985 PID_P73PATHWAY
PID_P75_NTR_PATHWAY                      SET      61     0.039896    0.0022624      0.10089      0.34626 PID_P75_NTR_PATHWAY
PID_PDGFRA_PATHWAY                       SET      21    -0.022651  -0.00075446      0.17317      0.55203 PID_PDGFRA_PATHWAY
PID_PDGFRB_PATHWAY                       SET     126    -0.049478   -0.0040255      0.07784      0.73749 PID_PDGFRB_PATHWAY
PID_PI3KCI_AKT_PATHWAY                   SET      34     0.023607    0.0010001      0.13926       0.4327 PID_PI3KCI_AKT_PATHWAY
PID_PI3KCI_PATHWAY                       SET      46     0.046562    0.0022938      0.12058       0.3497 PID_PI3KCI_PATHWAY
PID_PI3K_PLC_TRK_PATHWAY                 SET      36     0.076249    0.0033239      0.13626      0.28789 PID_PI3K_PLC_TRK_PATHWAY
PID_PLK1_PATHWAY                         SET      42      0.15444    0.0072707      0.12921        0.116 PID_PLK1_PATHWAY
PID_PRL_SIGNALING_EVENTS_PAT...          SET      23    -0.071505   -0.0024924      0.17107      0.66202 PID_PRL_SIGNALING_EVENTS_PATHWAY
PID_PS1_PATHWAY                          SET      44      0.13393    0.0064532      0.13087      0.15307 PID_PS1_PATHWAY
PID_PTP1B_PATHWAY                        SET      52     -0.23918    -0.012526      0.12199      0.97503 PID_PTP1B_PATHWAY
PID_RAC1_PATHWAY                         SET      52     0.010235   0.00053598      0.11993        0.466 PID_RAC1_PATHWAY
