# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Bcl6-Pvalb.3_9        COVAR   15085     0.021751     0.060269    0.0088009     0.006735 Neuron_Slc17a7_Bcl6-Pvalb.3_9
Neuron_Gad1Gad2_Cplx3-Reln.4...      COVAR   15085     0.008881     0.024707    0.0084383       0.1463 Neuron_Gad1Gad2_Cplx3-Reln.4_1
Neuron_Gad1Gad2_Cplx3-Npy.4_2        COVAR   15085    0.0048459     0.013627    0.0074364      0.25732 Neuron_Gad1Gad2_Cplx3-Npy.4_2
Neuron_Gad1Gad2_Cplx3-Egln3....      COVAR   15085     0.012263     0.034988    0.0072231     0.044784 Neuron_Gad1Gad2_Cplx3-Egln3.4_3
Neuron_Gad1Gad2-Slc17a8_Synp...      COVAR   15085     0.004737     0.013572     0.006127      0.21973 Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.4_4
Neuron_Gad1Gad2_Synpr-Sncg.4...      COVAR   15085    0.0029301    0.0084857     0.005987      0.31228 Neuron_Gad1Gad2_Synpr-Sncg.4_5
Neuron_Gad1Gad2_Synpr-Nnat.4...      COVAR   15085  -0.00063298   -0.0019122    0.0049041      0.55135 Neuron_Gad1Gad2_Synpr-Nnat.4_6
Neuron_Gad1Gad2_Synpr-Crispl...      COVAR   15085    0.0020688    0.0058988    0.0064194      0.37362 Neuron_Gad1Gad2_Synpr-Crispld2.4_7
Neuron_Gad1Gad2-Chat_Synpr-S...      COVAR   15085     0.020229     0.056417    0.0078258    0.0048746 Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.4_8
Neuron_Gad1Gad2_Synpr-Pcdh11...      COVAR   15085      0.01534      0.04291    0.0076016     0.021809 Neuron_Gad1Gad2_Synpr-Pcdh11x.4_9
Neuron_Gad1Gad2_Pvalb-Unc5b....      COVAR   15085  -7.8722e-05  -0.00024174    0.0041085      0.50764 Neuron_Gad1Gad2_Pvalb-Unc5b.5_1
Neuron_Gad1Gad2_Pvalb-Nefm.5...      COVAR   15085     0.022631     0.061773    0.0077617    0.0017772 Neuron_Gad1Gad2_Pvalb-Nefm.5_2
Neuron_Gad1Gad2_Pvalb-Cartpt...      COVAR   15085     0.021642     0.059523     0.007934    0.0031923 Neuron_Gad1Gad2_Pvalb-Cartpt.5_3
Neuron_Gad1Gad2-Th_Nr4a2.5_4         COVAR   15085    0.0015065    0.0045701    0.0043944      0.36587 Neuron_Gad1Gad2-Th_Nr4a2.5_4
Neuron_Gad1Gad2_Sst-Crh.5_5          COVAR   15085    0.0055474     0.015614    0.0069436      0.21218 Neuron_Gad1Gad2_Sst-Crh.5_5
Neuron_Gad1Gad2_Sst-Pdyn.5_6         COVAR   15085    0.0071032     0.019475    0.0078973      0.18422 Neuron_Gad1Gad2_Sst-Pdyn.5_6
Neuron_Gad1Gad2_Sst-Nr2f2.5_7        COVAR   15085    0.0014123    0.0041689    0.0052281      0.39353 Neuron_Gad1Gad2_Sst-Nr2f2.5_7
Neuron_Slc17a7-Slc17a6_Shisa...      COVAR   15085    0.0054647      0.01508     0.010617      0.30337 Neuron_Slc17a7-Slc17a6_Shisa8.6_1
Neuron_Slc17a7-Slc17a6_Tshz2...2     COVAR   15085    0.0036647     0.011109    0.0050726      0.23502 Neuron_Slc17a7-Slc17a6_Tshz2-Fos.6_2
Neuron_Slc17a7-Slc17a6_Tshz2...6     COVAR   15085    0.0066774     0.019027    0.0082686      0.20968 Neuron_Slc17a7-Slc17a6_Tshz2-Rasd1.6_3
Neuron_Slc17a7-Slc17a6_Tshz2...3     COVAR   15085    0.0044495     0.012985    0.0064102       0.2438 Neuron_Slc17a7-Slc17a6_Tshz2-Nnat.6_4
Neuron_Slc17a7-Slc17a6_Tshz2...1     COVAR   15085     0.014159     0.039062     0.010026     0.078949 Neuron_Slc17a7-Slc17a6_Tshz2-Cabp7.6_5
Neuron_Slc17a7-Slc17a6_Tshz2...4     COVAR   15085     0.021203     0.058575     0.010724     0.024015 Neuron_Slc17a7-Slc17a6_Tshz2-Npnt.6_6
Neuron_Slc17a7-Slc17a6_Tshz2...5     COVAR   15085     0.016283     0.045952    0.0084979     0.027685 Neuron_Slc17a7-Slc17a6_Tshz2-Prlr.6_7
Neuron_Slc17a7-Slc17a8_Fezf2...      COVAR   15085    0.0066541     0.018724    0.0084614      0.21582 Neuron_Slc17a7-Slc17a8_Fezf2-Slc17a8.7_1
Neuron_Slc17a7-Slc17a6_Fezf2...2     COVAR   15085   -0.0035366   -0.0098363    0.0089423      0.65376 Neuron_Slc17a7-Slc17a6_Fezf2-Htr2c.7_2
Neuron_Slc17a7-Slc17a6_Fezf2...1     COVAR   15085   -0.0024072   -0.0068966     0.007404      0.62745 Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3
Astrocyte_Gja1_Igfbp2.8_1            COVAR   15085    -0.011188     -0.02927     0.005469       0.9796 Astrocyte_Gja1_Igfbp2.8_1
Astrocyte_Gja1_Myoc.8_2              COVAR   15085    -0.010565    -0.027519     0.005483      0.97299 Astrocyte_Gja1_Myoc.8_2
