# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_SYNTHESIS_OF_PYROPH...          SET       8     0.048988     0.001014      0.28943       0.4328 REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL
REACTOME_SYNTHESIS_OF_SUBSTR...          SET      59    -0.070432   -0.0039537      0.10932       0.7403 REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS
REACTOME_SYNTHESIS_OF_UDP_N_...          SET       7       -0.489   -0.0094684      0.34065      0.92442 REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE
REACTOME_SYNTHESIS_OF_VERY_L...          SET      23     0.066258    0.0023245      0.19275      0.36552 REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS
REACTOME_SYNTHESIS_OF_WYBUTO...          SET       6      0.22851    0.0040964      0.28876      0.21438 REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE
REACTOME_SYNTHESIS_SECRETION...1         SET      18      0.18491    0.0057398      0.17989      0.15199 REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN
REACTOME_SYNTHESIS_SECRETION...2         SET      20       0.1946    0.0063669      0.20414      0.17023 REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1
REACTOME_SYNTHESIS_SECRETION...3         SET      12      0.12546    0.0031803      0.23488      0.29662 REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP
REACTOME_S_PHASE                         SET     158     0.060107    0.0055068     0.062462      0.16796 REACTOME_S_PHASE
REACTOME_TACHYKININ_RECEPTOR...          SET       5     -0.81894    -0.013402      0.48986      0.95271 REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS
REACTOME_TAK1_DEPENDENT_IKK_...          SET      41    -0.035136    -0.001645      0.11866      0.61642 REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION
REACTOME_TANDEM_PORE_DOMAIN_...          SET      12      -0.4538    -0.011503      0.25828      0.96054 REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS
REACTOME_TBC_RABGAPS                     SET      40     0.051856    0.0023981      0.12902      0.34387 REACTOME_TBC_RABGAPS
REACTOME_TCF_DEPENDENT_SIGNA...          SET     188    0.0072051   0.00071948     0.063011      0.45448 REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_TCR_SIGNALING                   SET     112     0.091202    0.0070437     0.083715      0.13799 REACTOME_TCR_SIGNALING
REACTOME_TELOMERE_C_STRAND_L...          SET      32      0.01577   0.00065242      0.13567      0.45373 REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS
REACTOME_TELOMERE_C_STRAND_S...          SET      11     0.094596    0.0022958      0.24092       0.3473 REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION
REACTOME_TELOMERE_EXTENSION_...          SET      21     0.086405    0.0028967      0.17699      0.31271 REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE
REACTOME_TELOMERE_MAINTENANCE            SET      81     0.044912    0.0029523      0.08283      0.29384 REACTOME_TELOMERE_MAINTENANCE
REACTOME_TERMINAL_PATHWAY_OF...          SET       8     -0.39792   -0.0082366      0.33202      0.88463 REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT
REACTOME_TERMINATION_OF_O_GL...          SET      23    -0.090254   -0.0031664       0.2006      0.67361 REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS
REACTOME_TERMINATION_OF_TRAN...          SET      32   0.00045827   1.8959e-05      0.12957      0.49859 REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS
REACTOME_TETRAHYDROBIOPTERIN...          SET      10      -0.4088     -0.00946      0.26823      0.93625 REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION
REACTOME_TFAP2A_ACTS_AS_A_TR...          SET       5     -0.66502    -0.010883      0.38278      0.95883 REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION
REACTOME_TFAP2_AP_2_FAMILY_R...1         SET       5      0.11939    0.0019538      0.46839      0.39941 REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS
REACTOME_TFAP2_AP_2_FAMILY_R...2         SET      14     -0.30792   -0.0084301      0.25561      0.88582 REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS
REACTOME_TGF_BETA_RECEPTOR_S...1         SET      46    -0.012689  -0.00062916      0.12692      0.53982 REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
REACTOME_TGF_BETA_RECEPTOR_S...2         SET      16      0.31309     0.009163      0.23831     0.094467 REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
REACTOME_THE_ACTIVATION_OF_A...          SET       8     -0.31027   -0.0064223      0.29865      0.85057 REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES
REACTOME_THE_CANONICAL_RETIN...          SET      22     0.021526    0.0007386       0.1705      0.44977 REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION
REACTOME_THE_CITRIC_ACID_TCA...          SET     157     0.020796    0.0018993     0.064112      0.37283 REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
REACTOME_THE_FATTY_ACID_CYCL...          SET       4     -0.17845   -0.0026121      0.41702      0.66564 REACTOME_THE_FATTY_ACID_CYCLING_MODEL
REACTOME_THE_NLRP3_INFLAMMAS...          SET      14     -0.10338   -0.0028303       0.2327      0.67157 REACTOME_THE_NLRP3_INFLAMMASOME
REACTOME_THE_PHOTOTRANSDUCTI...          SET      32    -0.010828  -0.00044797      0.14603      0.52955 REACTOME_THE_PHOTOTRANSDUCTION_CASCADE
REACTOME_THE_RETINOID_CYCLE_...          SET       3     -0.16326   -0.0020697      0.39962      0.65856 REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION
REACTOME_THE_ROLE_OF_GTSE1_I...          SET      75     0.028279     0.001789      0.10032      0.38902 REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
REACTOME_THE_ROLE_OF_NEF_IN_...          SET      27     0.069529    0.0026426      0.16614      0.33779 REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS
REACTOME_THROMBIN_SIGNALLING...          SET      32      0.09218    0.0038136      0.14938       0.2686 REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS
REACTOME_THROMBOXANE_SIGNALL...          SET      24     0.052721    0.0018893       0.1696      0.37796 REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR
REACTOME_THYROXINE_BIOSYNTHE...          SET      10     -0.11421   -0.0026428      0.26809      0.66495 REACTOME_THYROXINE_BIOSYNTHESIS
REACTOME_TICAM1_DEPENDENT_AC...          SET      11     -0.25026   -0.0060739      0.22515      0.86683 REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7
REACTOME_TICAM1_RIP1_MEDIATE...          SET      18     0.090296    0.0028028      0.20203      0.32746 REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT
REACTOME_TICAM1_TRAF6_DEPEND...          SET      10     -0.15549   -0.0035981      0.27959      0.71093 REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX
REACTOME_TIE2_SIGNALING                  SET      18    -0.098614    -0.003061      0.18613      0.70187 REACTOME_TIE2_SIGNALING
REACTOME_TIGHT_JUNCTION_INTE...          SET      29    -0.051238   -0.0020181      0.17144      0.61748 REACTOME_TIGHT_JUNCTION_INTERACTIONS
REACTOME_TLR3_MEDIATED_TICAM...          SET       6     -0.34206   -0.0061321      0.39538      0.80652 REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH
REACTOME_TNFR1_INDUCED_NFKAP...          SET      29       0.1759    0.0069283      0.16118      0.13758 REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY
REACTOME_TNFR1_INDUCED_PROAP...          SET      21     0.034611    0.0011603      0.18571      0.42608 REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING
REACTOME_TNFR1_MEDIATED_CERA...          SET       6     -0.17981   -0.0032235       0.2724       0.7454 REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION
REACTOME_TNFR2_NON_CANONICAL...          SET      95    -0.047367   -0.0033708     0.090628      0.69939 REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_TNFS_BIND_THEIR_PHY...          SET      27     -0.19762   -0.0075109      0.18218      0.86097 REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS
REACTOME_TNF_RECEPTOR_SUPERF...          SET      15     0.052185    0.0014788      0.20758      0.40075 REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_TNF_SIGNALING                   SET      51     0.050768    0.0026502       0.1142      0.32832 REACTOME_TNF_SIGNALING
REACTOME_TOLL_LIKE_RECEPTOR_...1         SET     100      0.10491    0.0076585     0.082521      0.10182 REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE
REACTOME_TOLL_LIKE_RECEPTOR_...2         SET     157     0.066464    0.0060701     0.069109       0.1681 REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
REACTOME_TOLL_LIKE_RECEPTOR_...3         SET     109     0.075248    0.0057337     0.080841      0.17598 REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE
REACTOME_TOXICITY_OF_BOTULIN...          SET       5    -0.084887   -0.0013892      0.35789      0.59374 REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD
REACTOME_TP53_REGULATES_META...          SET      80    -0.055912   -0.0036527     0.094136      0.72372 REACTOME_TP53_REGULATES_METABOLIC_GENES
REACTOME_TP53_REGULATES_TRAN...1         SET      21     0.039474    0.0013233      0.16603      0.40604 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN
REACTOME_TP53_REGULATES_TRAN...2         SET      12     -0.12918   -0.0032744      0.22784      0.71462 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES
REACTOME_TP53_REGULATES_TRAN...3         SET      49   -0.0058188  -0.00029775      0.11223      0.52067 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_TP53_REGULATES_TRAN...4         SET      43     -0.15155    -0.007266      0.13679      0.86605 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES
REACTOME_TP53_REGULATES_TRAN...5         SET      12     -0.23617   -0.0059864      0.27824      0.80199 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
REACTOME_TP53_REGULATES_TRAN...6         SET      61    0.0086523   0.00049384     0.094424       0.4635 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES
REACTOME_TP53_REGULATES_TRAN...7         SET      20     -0.26616   -0.0087081       0.1977      0.91089 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE
REACTOME_TP53_REGULATES_TRAN...8         SET      14      0.20329    0.0055657      0.22037      0.17814 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST
REACTOME_TP53_REGULATES_TRAN...9         SET      18     -0.12177   -0.0037797      0.18908      0.74021 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST
REACTOME_TP53_REGULATES_TRAN...10        SET      13     -0.42882    -0.011313      0.26096      0.94982 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
REACTOME_TRAF3_DEPENDENT_IRF...          SET      14     -0.26652   -0.0072968      0.20336      0.90499 REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
REACTOME_TRAF6_MEDIATED_INDU...          SET      15     0.071633    0.0020299      0.23997      0.38266 REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX
REACTOME_TRAF6_MEDIATED_IRF7...1         SET      28    0.0080897    0.0003131      0.17423      0.48148 REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
REACTOME_TRAF6_MEDIATED_IRF7...2         SET      11     0.044005     0.001068       0.2305       0.4243 REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING
REACTOME_TRAF6_MEDIATED_NF_K...          SET      24    -0.021242  -0.00076125      0.16396      0.55154 REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION
REACTOME_TRAFFICKING_AND_PRO...          SET      11     -0.16892   -0.0040997      0.29057       0.7195 REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR
REACTOME_TRAFFICKING_OF_AMPA...          SET      28     0.087663    0.0033929      0.15895      0.29065 REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS
REACTOME_TRAFFICKING_OF_GLUR...          SET      14      0.25587    0.0070051      0.23952      0.14271 REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
REACTOME_TRAFFICKING_OF_MYRI...          SET       4      0.19468    0.0028497       0.4334      0.32665 REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM
REACTOME_TRAIL_SIGNALING                 SET       8     0.041447   0.00085791      0.37771      0.45631 REACTOME_TRAIL_SIGNALING
REACTOME_TRANSCRIPTIONAL_ACT...1         SET      51     -0.13958   -0.0072863      0.11936      0.87887 REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS
REACTOME_TRANSCRIPTIONAL_ACT...2         SET      49     0.076596    0.0039195      0.11809       0.2583 REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER
REACTOME_TRANSCRIPTIONAL_REG...1         SET      31    0.0073899   0.00030092      0.15369      0.48083 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6
REACTOME_TRANSCRIPTIONAL_REG...2         SET      58      0.15972    0.0088901      0.11222     0.077325 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2
REACTOME_TRANSCRIPTIONAL_REG...3         SET      33     0.077037    0.0032365      0.14425      0.29665 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4
REACTOME_TRANSCRIPTIONAL_REG...4         SET     195      0.05075    0.0051603     0.060992      0.20269 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
REACTOME_TRANSCRIPTIONAL_REG...5         SET     116     0.011503   0.00090404     0.082138      0.44431 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_TRANSCRIPTIONAL_REG...6         SET      93    -0.073884   -0.0052024     0.089261      0.79608 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
REACTOME_TRANSCRIPTIONAL_REG...7         SET      67      0.15638    0.0093525      0.09592     0.051529 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
REACTOME_TRANSCRIPTIONAL_REG...8         SET      36     -0.24944    -0.010944      0.14481       0.9575 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS
REACTOME_TRANSCRIPTIONAL_REG...9         SET     347    -0.023702   -0.0032016     0.043977      0.70504 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53
REACTOME_TRANSCRIPTIONAL_REG...10        SET      39      0.13437    0.0061357      0.12286      0.13706 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX
REACTOME_TRANSCRIPTIONAL_REG...11        SET      51     0.031174    0.0016273      0.11625      0.39429 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
REACTOME_TRANSCRIPTIONAL_REG...12        SET      30      0.13037    0.0052225      0.17325      0.22589 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS
REACTOME_TRANSCRIPTIONAL_REG...13        SET      12     0.007914   0.00020061      0.25873       0.4878 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION
REACTOME_TRANSCRIPTIONAL_REG...14        SET      80     0.042494    0.0027761     0.092784      0.32348 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION
REACTOME_TRANSCRIPTION_COUPL...          SET      76    0.0012495   7.9568e-05     0.079506      0.49373 REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER
REACTOME_TRANSCRIPTION_OF_E2...1         SET      19   -0.0030124  -9.6067e-05      0.17963      0.50669 REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX
REACTOME_TRANSCRIPTION_OF_E2...2         SET      16    -0.074278   -0.0021739      0.18585       0.6553 REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1
REACTOME_TRANSCRIPTION_OF_TH...          SET      64    0.0046206   0.00027011     0.092196      0.48001 REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME
REACTOME_TRANSFERRIN_ENDOCYT...          SET      30     -0.12934   -0.0051814      0.15625       0.7961 REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING
REACTOME_TRANSLATION                     SET     274     0.024412    0.0029361     0.048239      0.30641 REACTOME_TRANSLATION
REACTOME_TRANSLATION_OF_REPL...          SET      13     -0.16836   -0.0044417      0.24109      0.75751 REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX
REACTOME_TRANSLATION_OF_SARS...1         SET      29     0.024187   0.00095265      0.14709      0.43469 REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS
REACTOME_TRANSLATION_OF_SARS...2         SET      55    0.0095068   0.00051531      0.10687      0.46456 REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS
REACTOME_TRANSLESION_SYNTHES...1         SET      19     -0.03607   -0.0011503      0.17831      0.58015 REACTOME_TRANSLESION_SYNTHESIS_BY_POLH
REACTOME_TRANSLESION_SYNTHES...2         SET      17        0.013   0.00039217      0.18587      0.47212 REACTOME_TRANSLESION_SYNTHESIS_BY_POLK
REACTOME_TRANSLESION_SYNTHES...3         SET      39    -0.020773   -0.0009486      0.11974      0.56887 REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE
REACTOME_TRANSLOCATION_OF_SL...          SET      70    -0.059835   -0.0036575      0.10324      0.71889 REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE
REACTOME_TRANSMISSION_ACROSS...          SET     250      0.15554     0.017881     0.057498    0.0034174 REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
REACTOME_TRANSPORT_AND_SYNTH...          SET       6      0.20158    0.0036137      0.38071      0.29824 REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS
REACTOME_TRANSPORT_OF_BILE_S...          SET      82      0.14875    0.0098379     0.098911     0.066317 REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS
REACTOME_TRANSPORT_OF_CONNEX...          SET      19     -0.02221  -0.00070826      0.20628      0.54287 REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE
REACTOME_TRANSPORT_OF_FATTY_...          SET       8      0.12556     0.002599      0.25843      0.31354 REACTOME_TRANSPORT_OF_FATTY_ACIDS
REACTOME_TRANSPORT_OF_INORGA...          SET     100      0.14254     0.010406     0.088455     0.053548 REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES
REACTOME_TRANSPORT_OF_MATURE...1         SET      41      0.12312     0.005764      0.12538      0.16308 REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS
REACTOME_TRANSPORT_OF_MATURE...2         SET      75     0.065367    0.0041353     0.088562      0.23024 REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM
REACTOME_TRANSPORT_OF_NUCLEO...1         SET      10       0.1948    0.0045079      0.25123      0.21906 REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE
REACTOME_TRANSPORT_OF_NUCLEO...2         SET       8     0.086624     0.001793      0.31733      0.39244 REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS
REACTOME_TRANSPORT_OF_ORGANI...          SET      10      0.16856    0.0039006      0.32036      0.29939 REACTOME_TRANSPORT_OF_ORGANIC_ANIONS
REACTOME_TRANSPORT_OF_RCBL_W...          SET       8     -0.66914     -0.01385      0.35381      0.97069 REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY
REACTOME_TRANSPORT_OF_SMALL_...          SET     691     0.028755    0.0054295     0.033837      0.19772 REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_TRANSPORT_OF_THE_SL...          SET      34      0.30269     0.012907      0.14199     0.016523 REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA
REACTOME_TRANSPORT_OF_VITAMI...          SET      38      0.14787    0.0066654      0.13806      0.14208 REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES
REACTOME_TRANSPORT_TO_THE_GO...          SET     180     0.045797    0.0044757     0.063484      0.23534 REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION
REACTOME_TRANS_GOLGI_NETWORK...          SET      67     0.024918    0.0014903      0.10318      0.40458 REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
REACTOME_TRIF_MEDIATED_PROGR...          SET       9      0.23646    0.0051914      0.31989       0.2299 REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH
REACTOME_TRIGLYCERIDE_BIOSYN...          SET      12     -0.21981   -0.0055719      0.25504      0.80562 REACTOME_TRIGLYCERIDE_BIOSYNTHESIS
REACTOME_TRIGLYCERIDE_CATABO...          SET      23      0.24598    0.0086298      0.20083      0.11032 REACTOME_TRIGLYCERIDE_CATABOLISM
REACTOME_TRIGLYCERIDE_METABO...          SET      35     0.067736    0.0029305      0.15782       0.3339 REACTOME_TRIGLYCERIDE_METABOLISM
REACTOME_TRISTETRAPROLIN_TTP...          SET      16      0.13695     0.004008      0.20989      0.25705 REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA
REACTOME_TRNA_AMINOACYLATION             SET      42     0.084431    0.0040007      0.12471      0.24919 REACTOME_TRNA_AMINOACYLATION
REACTOME_TRNA_MODIFICATION_I...1         SET       8      0.61332     0.012695       0.3192     0.027349 REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION
REACTOME_TRNA_MODIFICATION_I...2         SET      41    -0.028781   -0.0013475      0.12376      0.59195 REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
REACTOME_TRNA_PROCESSING                 SET     103     0.088792    0.0065779     0.081934      0.13926 REACTOME_TRNA_PROCESSING
REACTOME_TRNA_PROCESSING_IN_...1         SET       4      0.14462    0.0021169      0.53945      0.39432 REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION
REACTOME_TRNA_PROCESSING_IN_...2         SET      56      0.13601    0.0074388      0.11393      0.11629 REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS
REACTOME_TRP_CHANNELS                    SET      27     0.091526    0.0034787       0.1681      0.29306 REACTOME_TRP_CHANNELS
REACTOME_TRYPTOPHAN_CATABOLI...          SET      14    -0.067782   -0.0018557      0.23904      0.61162 REACTOME_TRYPTOPHAN_CATABOLISM
REACTOME_TYPE_I_HEMIDESMOSOM...          SET      11      0.39817    0.0096635       0.2686     0.069125 REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY
REACTOME_TYROSINE_CATABOLISM             SET       5     -0.46336    -0.007583      0.36062      0.90058 REACTOME_TYROSINE_CATABOLISM
REACTOME_TYSND1_CLEAVES_PERO...          SET       7      -0.0577   -0.0011172      0.28699      0.57967 REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS
REACTOME_UBIQUINOL_BIOSYNTHE...          SET       8    -0.069252   -0.0014334       0.2922      0.59367 REACTOME_UBIQUINOL_BIOSYNTHESIS
REACTOME_UB_SPECIFIC_PROCESS...          SET     164      0.10389     0.009696     0.064813     0.054479 REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
REACTOME_UCH_PROTEINASES                 SET      85    -0.021651   -0.0014578     0.090041      0.59501 REACTOME_UCH_PROTEINASES
REACTOME_UNBLOCKING_OF_NMDA_...          SET      18      0.19515    0.0060574      0.19803      0.16221 REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION
REACTOME_UNFOLDED_PROTEIN_RE...          SET      88     0.085614    0.0058649     0.084936      0.15674 REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR
REACTOME_UNWINDING_OF_DNA                SET      12     -0.39193   -0.0099348      0.23072      0.95531 REACTOME_UNWINDING_OF_DNA
REACTOME_UPTAKE_AND_ACTIONS_...          SET      29     0.068468    0.0026968      0.16034      0.33468 REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS
REACTOME_UPTAKE_AND_FUNCTION...1         SET      11    -0.088128   -0.0021389       0.2778      0.62447 REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
REACTOME_UPTAKE_AND_FUNCTION...2         SET       6      0.41193    0.0073846      0.33451      0.10909 REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN
